image_name;distance
img_2389.jpg;2.1620668251346107
img_2343.jpg;3.7343655496619745
img_2543.jpg;5.032346615134533
img_2618.jpg;4.387527909288803
img_2307.jpg;3.6598556808188527
img_1943.jpg;3.9109553981739986
img_1993.jpg;5.00677484781825
img_2257.jpg;3.0236090508474955
img_2482.jpg;3.4634469987229792
img_2526.jpg;4.434086950022453
img_1657.jpg;2.645510693804184
img_1999.jpg;1.9624102657264189
img_2328.jpg;6.17241209170136
img_1962.jpg;2.45646836016564
img_2517.jpg;3.6214348696841103
img_2785.jpg;3.4192847915652154
img_2702.heic;4.020921108009419
img_2733.jpg;4.852515907105648
img_2776.jpg;4.612628793939524
img_2750.heic;3.7044949803270537
img_2439.jpg;6.28581512736754
img_2560.jpg;4.76809615194608
img_1852.jpg;5.011880632509052
img_2679.jpg;3.441454773732448
img_1869.jpg;4.697783247455542
img_2746.jpg;5.921482717226575
img_2603.jpg;3.91107619410662
img_2720.jpg;3.2510522904115877
img_2456.jpg;6.567948676954501
img_2433.jpg;2.798089939863468
img_2447.jpg;3.492898254711724
img_2725.heic;4.294525539744256
img_2649.jpg;3.531327929330607
img_1855.jpg;4.796842279453141
img_2546.jpg;5.120783805862276
img_2364.jpg;5.34695743968601
img_1617.jpg;1.113468771615993
img_2922.jpg;3.092382102274482
img_2515.jpg;1.5350127107296219
img_2754.jpg;2.054629826657047
img_2367.jpg;5.43148323812172
img_2628.jpg;4.057689625638416
img_1906.jpg;6.709003873734255
img_2607.jpg;2.3546198865429258
img_2900.jpg;3.48419424376244
img_1914.jpg;2.237673280711826
img_2606.jpg;2.9392767861977878
img_2496.jpg;4.166314984452808
img_2752.heic;6.462636921578385
img_2719.heic;6.144485362278147
img_1644.jpg;4.467414473628097
img_1986.jpg;4.851395272393232
img_1840.jpg;2.007543700596639
img_2565.jpg;3.843480281792787
img_2692.jpg;6.570901237226725
img_2693.heic;6.90912071332505
img_1934.jpg;4.666649132560587
img_2354.jpg;3.4764077835677565
img_2662.jpg;3.7590868666514554
img_1699.jpg;3.722746296931844
img_2566.jpg;4.563418367410064
img_2362.jpg;4.01753477720112
img_2715.jpg;6.051441778327445
img_1897.jpg;5.738008987730448
img_1931.jpg;3.847238171667962
img_2700.jpg;4.968943533002308
img_2365.jpg;6.006205106352241
img_2696.jpg;6.262933049318471
img_1936.jpg;5.200683627086761
img_2311.jpg;6.09917034807771
img_1974.jpg;1.9658586704764924
img_2921.jpg;2.800018797742097
img_2564.jpg;4.24610639777288
img_1655.jpg;3.0863883437675126
img_2431.jpg;1.4853435043326546
img_2425.jpg;3.418774617709448
img_1990.jpg;5.6065604305454215
img_2419.jpg;2.013542338335304
img_2893.jpg;3.77077743560216
img_2335.jpg;4.388191215249235
img_1706.jpg;4.086848038690224
img_2759.jpg;3.4346637011030903
img_2324.jpg;5.575044992288003
img_1904.jpg;6.232295080580656
img_2448.jpg;3.504028737514739
img_2731.heic;5.6668832030767655
img_1846.jpg;5.044410773892689
img_2598.jpg;3.593177609549202
img_1871.jpg;5.209200935790489
img_2366.jpg;4.321333878642415
img_1957.jpg;5.3103570485723015
img_2742.heic;5.61067039216342
img_1821.jpg;5.8921797172399994
img_1891.jpg;3.3451720089862156
img_2878.jpg;3.4794244098139813
img_1663.jpg;5.325123137178015
img_2381.jpg;5.032742964575594
img_1819.jpg;4.505396627678801
img_2491.jpg;4.435281397520999
img_2704.heic;2.5003715886618227
img_1664.jpg;2.8140741268497758
img_1599.jpg;1.7872663770980464
img_2029.jpg;6.589170216966224
img_2303.jpg;3.502901074378015
img_2545.jpg;5.207196034625261
img_2739.heic;2.0437809241093112
img_2887.jpg;3.8161685293195133
img_2279.jpg;5.238158905343689
img_1716.jpg;4.425461911358674
img_2351.jpg;1.8669939605106358
img_2371.jpg;2.6677274795485744
img_2489.jpg;3.6953016646176575
img_2582.jpg;6.897015680783504
img_2676.jpg;5.13260587191188
img_2028.jpg;4.943630660744707
img_1880.jpg;5.649820891224335
img_1683.jpg;5.790014764025814
img_2417.jpg;5.905595093116205
img_1895.jpg;6.105867047079749
img_2407.jpg;4.599433329355954
img_2464.jpg;1.593776097532197
img_2762.jpg;4.727976343195327
img_1602.jpg;4.767246768341996
img_2529.jpg;4.432741453070195
img_2798.jpg;5.858989181891815
img_2276.jpg;7.959760967737381
img_1892.jpg;3.7987603502243057
img_2781.jpg;6.713972512394674
img_1867.jpg;2.056038657567066
img_1682.jpg;5.4706786034920505
img_2591.jpg;3.8591797992081265
img_2722.jpg;4.618892707111505
img_2864.jpg;2.4909024320618762
img_1972.jpg;3.2923392861685516
img_2388.jpg;2.357287773577823
img_2753.heic;5.852574613590049
img_1859.jpg;2.1561916269361623
img_1698.jpg;2.785270449073317
img_2475.jpg;2.5138226511013864
img_2594.jpg;1.9646940027093054
img_2357.jpg;4.218792352150633
img_2006.jpg;4.743828000419212
img_2380.jpg;6.068538807200037
img_2481.jpg;3.378384585656247
img_1625.jpg;2.0433449964028774
img_1701.jpg;5.878532639830302
img_2263.jpg;2.5845369013139035
img_2017.jpg;5.340097395746859
