image_name;distance
img_1944.jpg;3.445522891310682
img_2768.jpg;2.62551817907761
img_1953.jpg;7.606244263267172
img_2742.heic;3.489971727370313
img_2515.jpg;1.5296706403883409
img_2661.jpg;5.173822015421363
img_2752.jpg;3.417277847054298
img_2377.jpg;3.159154939900975
img_2335.jpg;5.081157271096645
img_2677.jpg;3.6823489937476834
img_2784.jpg;3.9122518185794974
img_2481.jpg;3.276749335974142
img_2351.jpg;1.9700897227673906
img_2325.jpg;4.109330995185218
img_2938.jpg;1.740234978995943
img_1597.jpg;3.242627640513519
img_1935.jpg;4.512985688228332
img_2889.jpg;1.8910888496356755
img_1987.jpg;6.037926313008632
img_2599.jpg;4.805082703641748
img_2679.heic;6.495225704423746
img_1875.jpg;6.8318183351761235
img_2618.jpg;4.336066982935102
img_2910.jpg;5.95963519128767
img_1611.jpg;6.659421746806944
img_1978.jpg;2.7254782039967607
img_2772.jpg;2.6968611828859745
img_2715.jpg;5.052981202808951
img_2942.jpg;3.8691994351643126
img_2413.jpg;6.980390957122765
img_1651.jpg;4.577968605697349
img_1904.jpg;4.926539363682066
img_2616.jpg;5.7908642811004984
img_2713.heic;2.9582640347958993
img_2303.jpg;1.5938991256930626
img_2281.jpg;3.701310634277508
img_1876.jpg;7.3758561184140445
img_2800.jpg;2.0334305538402897
img_2707.heic;4.640339413809513
img_2501.jpg;4.300046961542628
img_2493.jpg;7.290624093832479
img_2017.jpg;5.825681661386664
img_2732.heic;5.109250506863265
img_1644.jpg;4.384014607802743
img_1879.jpg;8.223883228480123
img_1828.jpg;4.799598243961271
img_1823.jpg;5.619771073977989
img_1683.jpg;6.6066550947330445
img_1717.jpg;4.628256546264534
img_2526.jpg;4.21617571038578
img_2498.jpg;4.2030845313780905
img_2473.jpg;3.838309550125998
img_2258.jpg;3.9981622609007865
img_1955.jpg;8.236347751693454
img_2529.jpg;5.518627716486124
img_2644.jpg;5.279850854149033
img_2416.jpg;2.8857376071718113
img_2482.jpg;2.725508891776403
img_2401.jpg;2.733787267282394
img_2687.jpg;5.5491894210624615
img_1892.jpg;3.860957889694806
img_1663.jpg;3.959896156274296
img_1839.jpg;5.212468484449293
img_2024.jpg;3.9958404443810602
img_2307.jpg;3.469531019627425
img_2273.jpg;5.642821510336489
img_1622.jpg;3.288376986147232
img_2399.jpg;5.119588545876798
img_1880.jpg;7.957123074353083
img_2790.jpg;4.204088609259288
img_2491.jpg;5.92316439000548
img_2370.jpg;3.23862119754168
img_1990.jpg;7.481148333989699
img_2699.jpg;3.4138501806810146
img_2686.heic;5.714949378785173
img_2595.jpg;1.4534834045660316
img_2497.jpg;5.140209455616722
img_2315.jpg;3.385601347758205
img_2393.jpg;2.18836679123854
img_2692.jpg;7.765652590526869
img_2936.jpg;2.6087584958232695
img_2701.jpg;2.058728263429153
img_1981.jpg;2.546700149489162
img_2698.jpg;4.25131723674367
img_2717.heic;4.842823374800387
img_1873.jpg;6.896209646433809
img_1961.jpg;2.706890617890891
img_1710.jpg;6.30790476199243
img_1833.jpg;2.3787455633018286
img_2859.jpg;3.5178639111310313
img_2720.heic;6.165722908945543
img_2738.jpg;7.661332439656228
img_1867.jpg;2.0192281605651674
img_2543.jpg;5.914252827686074
img_2389.jpg;1.9526854806853642
img_2864.jpg;2.4169304341611957
img_2684.heic;4.5818698636881985
img_2267.jpg;2.29599330013488
img_2724.jpg;3.703195805309587
img_2868.jpg;4.167166913595447
img_1852.jpg;6.476291581896009
img_2358.jpg;2.5429857471863984
img_1648.jpg;2.9295407738393084
img_1920.jpg;2.5051868726560356
img_2479.jpg;4.99483964210028
img_2677.heic;5.756748690504507
img_2798.jpg;5.952127582045128
img_2446.jpg;2.8679969604368276
img_1851.jpg;6.964975647161598
img_2257.jpg;3.0285123019081777
img_1698.jpg;3.6150752020120454
img_2919.jpg;1.800863270169112
img_2288.jpg;6.446245357665481
img_2602.jpg;6.0941079843033155
img_1599.jpg;1.82970694113218
img_1703.jpg;2.867530030027261
img_2585.jpg;3.6026824582767736
img_2619.jpg;3.544574574642414
img_1639.jpg;2.899987039466965
img_2521.jpg;1.8337359576903047
img_2710.jpg;4.961309904185698
img_2712.heic;2.588261603405625
img_1872.jpg;6.572820095484281
img_1940.jpg;6.8852224106267315
img_2496.jpg;5.549371077000913
img_1946.jpg;2.4804744805116052
img_2884.jpg;4.333889859444383
img_2006.jpg;4.310855280969887
img_1602.jpg;3.967171678334387
img_2471.jpg;2.5734678156245017
img_2753.jpg;2.8328503894747925
img_2428.jpg;3.354345757183722
img_1941.jpg;5.065116107394136
img_1969.jpg;8.29492203478415
img_2456.jpg;6.643673244415928
img_1657.jpg;2.404320403723382
img_2880.jpg;3.076179205302347
img_1678.jpg;4.213676672092453
img_1716.jpg;4.1960615866647055
img_1931.jpg;3.3259779693977025
img_2360.jpg;3.0467185074265397
img_2697.jpg;5.372546259507495
img_2676.jpg;4.223696082469431
img_1908.jpg;5.79482719063032
img_2573.jpg;4.092189248002127
img_1629.jpg;1.1023994581414622
img_1998.jpg;2.2583891373817813
img_2946.jpg;5.7433725354456255
img_1821.jpg;4.356250393934339
img_1870.jpg;5.293376470608592
img_2354.jpg;3.493661339170967
img_2898.jpg;3.1781284963336693
img_2259.jpg;4.43179538459301
img_2888.jpg;2.037452518438664
img_1610.jpg;5.452243829168503
img_2431.jpg;1.5766393044321299
img_2388.jpg;2.268118759617728
img_2317.jpg;2.1509794029666933
img_2546.jpg;6.799259106807872
img_2759.jpg;3.431853806819763
img_2318.jpg;2.9787343473025776
img_2628.jpg;4.180791954647328
img_2525.jpg;3.3773736693279943
img_2517.jpg;3.3853991124285394
img_1718.jpg;4.744694377893567
img_2728.heic;7.91911202512382
img_1633.jpg;1.417484322999853
img_1719.jpg;2.292227288064936
img_1934.jpg;3.94340253849731
img_1699.jpg;3.4757865213147756
img_2731.heic;5.522799519930598
img_1960.jpg;3.2482202379833143
img_2773.jpg;3.7486780283430505
img_2368.jpg;5.089326881208084
img_2439.jpg;6.11476948734035
img_2013.jpg;4.251612584154552
img_2337.jpg;5.870342606134439
img_2486.jpg;4.089477725280787
img_2558.jpg;6.4611416793753484
img_2771.jpg;2.4260257408365185
img_1632.jpg;1.9539209038832208
img_2382.jpg;4.486773605838823
img_2612.jpg;3.6506620160599863
img_2762.jpg;5.028300095799394
img_2704.heic;2.3922803185709776
img_2555.jpg;4.722446926968453
img_2626.jpg;2.8059399389794852
img_2356.jpg;4.489115254769727
img_1868.jpg;4.057658952695387
img_2508.jpg;4.869529979929783
img_2755.heic;6.409029652299134
img_1954.jpg;8.074785925327355
img_1655.jpg;2.77751068318051
img_2693.jpg;8.274776883398125
img_2740.jpg;7.605262497111486
img_1598.jpg;3.353747570801734
img_1952.jpg;6.819136723808656
img_2926.jpg;4.2170961335567165
img_2777.jpg;5.198000742434411
img_2607.jpg;2.723429389988164
img_2826.jpg;4.018246727606268
img_2500.jpg;3.693165410395224
img_2692.heic;6.473326992694341
img_2785.jpg;3.3914850692090828
img_2466.jpg;5.701329385507353
img_2914.jpg;5.1889901068824065
img_2935.jpg;3.101489043718974
img_2907.jpg;4.775131721782686
img_1859.jpg;2.0146464228652547
img_2022.jpg;2.6712044098481504
img_2649.jpg;2.358225684090602
img_2019.jpg;3.158003663107784
img_1636.jpg;2.4116429011482525
img_1825.jpg;5.941050353442201
img_2871.jpg;5.216884814148135
img_1866.jpg;2.5116528687494544
img_2028.jpg;6.564010475452321
img_1906.jpg;6.921857108321045
img_2758.jpg;2.7977293381955093
img_2355.jpg;4.364810720738556
img_2923.jpg;3.4666390864640886
img_2749.jpg;4.496977872858595
img_2424.jpg;3.40430725741135
img_1884.jpg;5.162503070943288
img_2706.heic;5.2677509780248055
img_2653.jpg;4.232246594450388
img_2447.jpg;2.629576062128746
img_1911.jpg;3.9999885174745615
img_2438.jpg;5.404098976347196
img_2633.jpg;6.559947996304896
img_2023.jpg;3.207037200940822
img_2444.jpg;4.076049385630664
img_2782.jpg;5.347643201532744
img_2617.jpg;6.24840407845234
img_2349.jpg;3.508256735117456
img_2346.jpg;2.021243547611428
img_2274.jpg;6.241282593249485
img_1914.jpg;2.2582642852854278
img_1625.jpg;2.026869956883956
img_2531.jpg;4.633314755006131
