image_name;distance
img_2746.jpg;5.462591260303194
img_2466.jpg;5.479409117725797
img_2551.jpg;2.116344831338102
img_1705.jpg;5.4265653508071825
img_2692.jpg;6.0786386073599346
img_2661.jpg;4.787758964801097
img_1955.jpg;8.342180141129283
img_2790.jpg;3.984008562572329
img_2641.jpg;3.614099396955803
img_1617.jpg;1.51645267643026
img_2859.jpg;3.3679671227539165
img_2864.jpg;2.439580524404084
img_2467.jpg;4.300911050453731
img_2880.jpg;2.937416586608135
img_2877.jpg;1.969851135887966
img_1859.jpg;2.622656979393569
img_1825.jpg;7.9595627730932925
img_1644.jpg;4.669548463171711
img_2556.jpg;5.420497394378452
img_2552.jpg;2.793794412770009
img_2677.heic;5.584219021907791
img_1998.jpg;2.82272161720364
img_2446.jpg;4.683627099900889
img_1698.jpg;2.6979944277551264
img_2540.jpg;6.202258169664889
img_2702.heic;3.5627295588928694
img_2472.jpg;2.004329314565834
img_1879.jpg;6.764069006184927
img_2362.jpg;3.861197976758524
img_2712.heic;2.3780422813593134
img_2370.jpg;2.798313837765256
img_2668.jpg;2.8987021380327302
img_2758.jpg;3.4791056950973944
img_2481.jpg;2.5291623014075233
img_2739.heic;1.8799229009086051
img_2595.jpg;1.843577819471847
img_2753.heic;5.139247392207054
img_1877.jpg;6.789477271303906
img_2898.jpg;3.0251304213841492
img_2334.jpg;4.072685686022367
img_2622.jpg;2.891638369229236
img_2762.jpg;4.64186694611607
img_2403.jpg;6.464746671380091
img_1849.jpg;4.67786778077674
img_2731.jpg;4.209660816712501
img_1900.jpg;5.099159038715705
img_2364.jpg;5.024093737895038
img_2465.jpg;5.898701633186602
img_2603.jpg;4.548224384857411
img_2011.jpg;2.9422997948719276
img_1884.jpg;3.38274710913977
img_1609.jpg;3.211411362140757
img_2382.jpg;4.123980742211896
img_2698.heic;6.200917582515065
img_2529.jpg;5.103419047074752
img_2541.jpg;5.681955100990906
img_1915.jpg;6.158562969521135
img_2314.jpg;4.496782098162153
img_2637.jpg;6.547120801625209
img_2307.jpg;3.7863849531508142
img_2647.jpg;3.511130284554591
img_1897.jpg;6.9393302861481985
img_1689.jpg;3.0210388226001132
img_2340.jpg;7.424648083358223
